$GNGGA,063631.83,4012.3554413,N,11613.6771643,E,4,35,0.0,62.294,M,-8.420,M,0.0,0000*79
$GNGGA,063632.84,4012.3554406,N,11613.6771642,E,4,38,0.0,62.296,M,-8.420,M,0.0,0000*77
$GNGGA,063633.84,4012.3554417,N,11613.6771643,E,4,39,0.0,62.298,M,-8.420,M,0.0,0000*78
$GNGGA,063634.84,4012.3554414,N,11613.6771642,E,4,38,0.0,62.295,M,-8.420,M,0.0,0000*71
$GNGGA,063635.84,4012.3554428,N,11613.6771630,E,4,39,0.0,62.297,M,-8.420,M,0.0,0000*79
$GNGGA,063636.85,4012.3554411,N,11613.6771640,E,4,37,0.0,62.294,M,-8.420,M,0.0,0000*7B
$GNGGA,063637.85,4012.3554370,N,11613.6771590,E,4,38,0.0,62.320,M,-8.420,M,0.0,0000*75
$GNGGA,063638.85,4012.3554411,N,11613.6771632,E,4,39,0.0,62.297,M,-8.420,M,0.0,0000*7D
$GNGGA,063639.86,4012.3554414,N,11613.6771642,E,4,40,0.0,62.296,M,-8.420,M,0.0,0000*72
$GNGGA,063640.86,4012.3554416,N,11613.6771637,E,4,39,0.0,62.297,M,-8.420,M,0.0,0000*73
$GNGGA,063641.86,4012.3554412,N,11613.6771627,E,4,39,0.0,62.298,M,-8.420,M,0.0,0000*78
$GNGGA,063642.86,4012.3554416,N,11613.6771643,E,4,39,0.0,62.296,M,-8.420,M,0.0,0000*73
$GNGGA,063643.87,4012.3554411,N,11613.6771643,E,4,40,0.0,62.297,M,-8.420,M,0.0,0000*7B
$GNGGA,063644.87,4012.3554407,N,11613.6771635,E,4,39,0.0,62.297,M,-8.420,M,0.0,0000*74
$GNGGA,063645.87,4012.3554415,N,11613.6771648,E,4,39,0.0,62.295,M,-8.420,M,0.0,0000*7E
$GNGGA,063646.88,4012.3554413,N,11613.6771635,E,4,39,0.0,62.298,M,-8.420,M,0.0,0000*73
$GNGGA,063647.88,4012.3554406,N,11613.6771640,E,4,38,0.0,62.297,M,-8.420,M,0.0,0000*7A
$GNGGA,063648.88,4012.3554408,N,11613.6771641,E,4,39,0.0,62.300,M,-8.420,M,0.0,0000*74
$GNGGA,063649.88,4012.3554405,N,11613.6771639,E,4,39,0.0,62.300,M,-8.420,M,0.0,0000*77
$GNGGA,063650.89,4012.3554408,N,11613.6771631,E,4,38,0.0,62.297,M,-8.420,M,0.0,0000*75
$GNGGA,063651.89,4012.3554411,N,11613.6771617,E,4,39,0.0,62.297,M,-8.420,M,0.0,0000*79
$GNGGA,063652.89,4012.3554408,N,11613.6771624,E,4,39,0.0,62.299,M,-8.420,M,0.0,0000*7C
$GNGGA,063653.90,4012.3554405,N,11613.6771617,E,4,39,0.0,62.303,M,-8.420,M,0.0,0000*7A
$GNGGA,063654.90,4012.3554417,N,11613.6771630,E,4,38,0.0,62.299,M,-8.420,M,0.0,0000*78
$GNGGA,063655.90,4012.3554416,N,11613.6771631,E,4,38,0.0,62.300,M,-8.420,M,0.0,0000*78
$GNGGA,063656.90,4012.3554420,N,11613.6771632,E,4,38,0.0,62.304,M,-8.420,M,0.0,0000*79
$GNGGA,063657.91,4012.3554414,N,11613.6771631,E,4,38,0.0,62.301,M,-8.420,M,0.0,0000*78
$GNGGA,063658.91,4012.3554406,N,11613.6771633,E,4,38,0.0,62.300,M,-8.420,M,0.0,0000*77
$GNGGA,063659.91,4012.3554414,N,11613.6771634,E,4,38,0.0,62.298,M,-8.420,M,0.0,0000*72
$GNGGA,063700.91,4012.3555080,N,11613.6771598,E,4,38,0.0,62.294,M,-8.420,M,0.0,0000*7E
$GNGGA,063701.92,4012.3560724,N,11613.6771320,E,4,38,0.0,62.298,M,-8.420,M,0.0,0000*7A
$GNGGA,063702.92,4012.3572616,N,11613.6770722,E,4,38,0.0,62.325,M,-8.420,M,0.0,0000*7A
$GNGGA,063703.92,4012.3588492,N,11613.6769989,E,4,38,0.0,62.346,M,-8.420,M,0.0,0000*72
$GNGGA,063704.93,4012.3607787,N,11613.6769093,E,4,39,0.0,62.354,M,-8.420,M,0.0,0000*77
$GNGGA,063705.93,4012.3627990,N,11613.6768079,E,4,38,0.0,62.363,M,-8.420,M,0.0,0000*7C
$GNGGA,063706.93,4012.3646987,N,11613.6767067,E,4,36,0.0,62.378,M,-8.420,M,0.0,0000*7A
$GNGGA,063707.93,4012.3663023,N,11613.6765891,E,4,37,0.0,62.383,M,-8.420,M,0.0,0000*7D
$GNGGA,063708.94,4012.3674034,N,11613.6764476,E,4,36,0.0,62.371,M,-8.420,M,0.0,0000*7D
$GNGGA,063709.94,4012.3678732,N,11613.6763689,E,4,38,0.0,62.370,M,-8.420,M,0.0,0000*7B
$GNGGA,063710.94,4012.3681084,N,11613.6763316,E,4,38,0.0,62.371,M,-8.420,M,0.0,0000*7D
$GNGGA,063711.95,4012.3681938,N,11613.6763183,E,4,39,0.0,62.365,M,-8.420,M,0.0,0000*79
$GNGGA,063712.95,4012.3684162,N,11613.6762780,E,4,38,0.0,62.377,M,-8.420,M,0.0,0000*7E
$GNGGA,063713.95,4012.3686972,N,11613.6762286,E,4,39,0.0,62.381,M,-8.420,M,0.0,0000*7F
$GNGGA,063714.95,4012.3688776,N,11613.6761973,E,4,40,0.0,62.380,M,-8.420,M,0.0,0000*71
$GNGGA,063715.96,4012.3690458,N,11613.6761652,E,4,40,0.0,62.382,M,-8.420,M,0.0,0000*7B
$GNGGA,063716.96,4012.3692310,N,11613.6761286,E,4,39,0.0,62.380,M,-8.420,M,0.0,0000*70
$GNGGA,063717.96,4012.3693683,N,11613.6761045,E,4,40,0.0,62.379,M,-8.420,M,0.0,0000*7A
$GNGGA,063718.97,4012.3695351,N,11613.6760712,E,4,39,0.0,62.375,M,-8.420,M,0.0,0000*7E
$GNGGA,063719.97,4012.3697163,N,11613.6760379,E,4,39,0.0,62.382,M,-8.420,M,0.0,0000*7F
$GNGGA,063720.97,4012.3699421,N,11613.6759910,E,4,39,0.0,62.382,M,-8.420,M,0.0,0000*77
$GNGGA,063721.97,4012.3702154,N,11613.6759354,E,4,39,0.0,62.386,M,-8.420,M,0.0,0000*7C
$GNGGA,063722.98,4012.3706448,N,11613.6758465,E,4,39,0.0,62.378,M,-8.420,M,0.0,0000*79
$GNGGA,063723.98,4012.3714768,N,11613.6756373,E,4,38,0.0,62.390,M,-8.420,M,0.0,0000*73
